t1,t2,v,s
206,247,0.05575,0.1
97,226,0.24841,0.1
61,216,0.17432,0.1
27,137,0.28632,0.1
195,209,0.09357,0.1
35,234,0.01101,0.1
58,133,0.31084,0.1
108,136,0.31402,0.1
116,223,0.28495,0.1
43,171,0.19769,0.1
32,175,0.15646,0.1
39,193,0.11998,0.1
65,216,0.18428,0.1
31,52,0.13027,0.1
95,248,0.24241,0.1
25,243,0.00116,0.1
10,36,0.01651,0.1
24,152,0.25126,0.1
73,210,0.21243,0.1
52,103,0.26841,0.1
190,231,0.11367,0.1
48,52,0.13030,0.1
193,205,0.10075,0.1
157,217,0.22175,0.1
112,147,0.31932,0.1
71,206,0.21843,0.1
11,116,0.28435,0.1
30,45,0.06852,0.1
121,130,0.30230,0.1
119,209,0.29290,0.1
54,177,0.23427,0.1
97,181,0.29117,0.1
207,237,0.04654,0.1
96,201,0.27228,0.1
44,49,0.10143,0.1
38,162,0.21551,0.1
64,75,0.19850,0.1
206,240,0.05575,0.1
148,165,0.26799,0.1
19,204,0.06479,0.1
5,137,0.28604,0.1
23,37,0.01651,0.1
12,50,0.11676,0.1
0,86,0.22308,0.1
196,197,0.09356,0.1
79,148,0.31495,0.1
89,210,0.24283,0.1
6,112,0.28020,0.1
49,67,0.18159,0.1
0,234,0.00031,0.1
208,220,0.04654,0.1
2,217,0.01000,0.1
67,86,0.22391,0.1
53,71,0.18960,0.1
82,230,0.21537,0.1
28,226,0.00421,0.1
37,73,0.19380,0.1
5,185,0.12347,0.1
21,156,0.23202,0.1
206,226,0.05575,0.1
59,196,0.21583,0.1
81,231,0.21134,0.1
244,254,0.00010,0.1
109,241,0.27537,0.1
68,164,0.28423,0.1
152,224,0.25098,0.1
179,197,0.13836,0.1
123,126,0.29604,0.1
56,225,0.15234,0.1
50,84,0.21994,0.1
2,71,0.18924,0.1
145,191,0.27361,0.1
41,221,0.04173,0.1
27,166,0.18919,0.1
4,185,0.12347,0.1
103,161,0.31447,0.1
141,213,0.28060,0.1
85,113,0.28693,0.1
24,224,0.00411,0.1
62,160,0.28610,0.1
20,243,0.00077,0.1
50,130,0.30507,0.1
202,224,0.07213,0.1
1,28,0.00239,0.1
164,223,0.19565,0.1
133,179,0.29982,0.1
81,172,0.28404,0.1
38,123,0.29166,0.1
113,249,0.28021,0.1
44,167,0.21857,0.1
203,232,0.06434,0.1
12,27,0.00148,0.1
155,245,0.23175,0.1
22,192,0.10836,0.1
123,207,0.29670,0.1
197,233,0.08617,0.1
5,31,0.00421,0.1
73,130,0.31076,0.1
28,187,0.12052,0.1
116,225,0.28470,0.1
33,190,0.11857,0.1
170,172,0.17460,0.1
38,237,0.02542,0.1
101,248,0.25990,0.1
64,202,0.21664,0.1
132,189,0.30066,0.1
5,128,0.29146,0.1
93,103,0.26747,0.1
16,141,0.27957,0.1
52,87,0.22411,0.1
5,113,0.28020,0.1
230,249,0.00069,0.1
45,188,0.16754,0.1
188,191,0.11881,0.1
174,248,0.15974,0.1
7,55,0.14158,0.1
7,139,0.28314,0.1
17,29,0.00239,0.1
102,112,0.28383,0.1
233,245,0.00031,0.1
161,170,0.20354,0.1
133,168,0.30154,0.1
108,174,0.30955,0.1
119,170,0.31316,0.1
103,219,0.26699,0.1
16,250,0.00045,0.1
74,129,0.31097,0.1
166,187,0.18876,0.1
87,143,0.31850,0.1
139,142,0.28465,0.1
170,180,0.17474,0.1
58,106,0.27741,0.1
28,166,0.18967,0.1
117,121,0.29033,0.1
89,109,0.28037,0.1
12,156,0.23182,0.1
121,145,0.31518,0.1
5,239,0.00012,0.1
42,138,0.29549,0.1
35,191,0.11572,0.1
75,103,0.26860,0.1
14,118,0.28626,0.1
140,217,0.28381,0.1
8,74,0.19823,0.1
50,166,0.24854,0.1
212,235,0.02718,0.1
80,225,0.21198,0.1
49,79,0.20736,0.1
39,121,0.28991,0.1
125,179,0.30814,0.1
31,238,0.00435,0.1
64,241,0.17652,0.1
68,81,0.21157,0.1
83,129,0.31154,0.1
153,209,0.24295,0.1
0,98,0.25412,0.1
215,242,0.01382,0.1
69,149,0.30925,0.1
201,237,0.07213,0.1
21,216,0.01447,0.1
80,149,0.31444,0.1
72,252,0.19370,0.1
155,205,0.23255,0.1
40,92,0.23790,0.1
213,227,0.01955,0.1
146,191,0.27361,0.1
105,121,0.29508,0.1
72,225,0.19463,0.1
159,176,0.21263,0.1
207,227,0.04654,0.1
14,65,0.17647,0.1
132,205,0.29610,0.1
148,187,0.26757,0.1
54,65,0.17667,0.1
92,190,0.27892,0.1
19,168,0.18160,0.1
167,216,0.18138,0.1
200,244,0.07939,0.1
44,139,0.29655,0.1
31,51,0.11676,0.1
84,135,0.31617,0.1
150,178,0.26128,0.1
79,92,0.23831,0.1
67,240,0.18135,0.1
105,224,0.27005,0.1
51,75,0.19873,0.1
59,200,0.20751,0.1
7,198,0.08618,0.1
36,61,0.16618,0.1
186,195,0.12349,0.1
45,207,0.10755,0.1
233,254,0.00031,0.1
1,94,0.24240,0.1
84,220,0.22222,0.1
2,109,0.27534,0.1
124,227,0.29082,0.1
51,134,0.30620,0.1
90,161,0.30511,0.1
104,197,0.29138,0.1
195,238,0.09356,0.1
83,254,0.21508,0.1
194,195,0.10074,0.1
32,63,0.17149,0.1
15,230,0.00098,0.1
95,132,0.31373,0.1
110,144,0.31860,0.1
186,202,0.12350,0.1
67,166,0.27912,0.1
90,174,0.29168,0.1
36,207,0.06128,0.1
12,85,0.21905,0.1
198,235,0.08617,0.1
4,66,0.18129,0.1
79,235,0.20682,0.1
79,180,0.26989,0.1
112,184,0.30569,0.1
121,137,0.31002,0.1
49,233,0.10165,0.1
44,177,0.18883,0.1
25,133,0.28976,0.1
19,224,0.00359,0.1
40,94,0.24314,0.1
45,104,0.27175,0.1
50,148,0.29587,0.1
147,219,0.26458,0.1
90,208,0.25076,0.1
67,98,0.25671,0.1
78,150,0.31362,0.1
14,69,0.18539,0.1
129,204,0.29831,0.1
69,86,0.22387,0.1
7,190,0.11369,0.1
114,144,0.31725,0.1
96,135,0.31672,0.1
42,152,0.26825,0.1
149,233,0.25833,0.1
143,186,0.27966,0.1
7,245,0.00008,0.1
38,172,0.18205,0.1
91,250,0.23236,0.1
245,248,0.00006,0.1
2,93,0.23725,0.1
94,138,0.31789,0.1
23,102,0.26496,0.1
128,195,0.30281,0.1
40,199,0.10962,0.1
10,178,0.14480,0.1
48,229,0.10194,0.1
107,206,0.28640,0.1
109,109,0.27534,0.1
105,230,0.26940,0.1
35,166,0.19410,0.1
3,243,0.00010,0.1
51,239,0.11683,0.1
30,45,0.06852,0.1
75,103,0.26860,0.1
196,212,0.09357,0.1
44,205,0.11524,0.1
62,102,0.26873,0.1
8,29,0.00239,0.1
67,157,0.29407,0.1
44,169,0.21311,0.1
87,132,0.31368,0.1
117,148,0.31794,0.1
178,184,0.14477,0.1
14,230,0.00098,0.1
151,238,0.25090,0.1
82,200,0.25027,0.1
70,180,0.25953,0.1
57,246,0.15122,0.1
109,152,0.32038,0.1
67,141,0.31374,0.1
34,56,0.15121,0.1
177,219,0.14474,0.1
27,127,0.29163,0.1
57,183,0.23021,0.1
244,246,0.00010,0.1
199,254,0.07939,0.1
62,223,0.17324,0.1
194,211,0.10074,0.1
84,193,0.26208,0.1
98,160,0.31362,0.1
25,182,0.13356,0.1
143,241,0.27494,0.1
71,234,0.18940,0.1
38,70,0.18939,0.1
49,52,0.13030,0.1
72,238,0.19376,0.1
4,185,0.12347,0.1
48,167,0.23590,0.1
105,146,0.32052,0.1
101,198,0.28519,0.1
150,239,0.25833,0.1
23,199,0.08007,0.1
159,230,0.21194,0.1
140,183,0.28983,0.1
48,121,0.29506,0.1
143,239,0.27494,0.1
92,157,0.31147,0.1
161,182,0.20372,0.1
180,188,0.13834,0.1
72,143,0.31484,0.1
16,80,0.21113,0.1
131,140,0.29775,0.1
15,228,0.00134,0.1
144,189,0.27941,0.1
13,125,0.29068,0.1
6,211,0.02720,0.1
74,148,0.31346,0.1
126,160,0.31159,0.1
80,104,0.27337,0.1
38,195,0.11326,0.1
125,189,0.30559,0.1
7,150,0.25833,0.1
105,168,0.31164,0.1
119,223,0.28681,0.1
4,35,0.01071,0.1
92,253,0.23726,0.1
13,18,0.00053,0.1
21,162,0.20349,0.1
174,217,0.15977,0.1
195,197,0.09356,0.1
82,89,0.22822,0.1
82,181,0.27252,0.1
53,206,0.16835,0.1
149,242,0.25833,0.1
103,151,0.32058,0.1
15,111,0.27789,0.1
41,154,0.25581,0.1
27,52,0.13026,0.1
223,232,0.00306,0.1
45,225,0.07006,0.1
70,221,0.19187,0.1
142,197,0.28377,0.1
31,215,0.01790,0.1
6,74,0.19823,0.1
240,252,0.00010,0.1
170,172,0.17460,0.1
47,51,0.11679,0.1
54,81,0.21184,0.1
39,247,0.02533,0.1
91,233,0.23246,0.1
123,180,0.30870,0.1
235,251,0.00016,0.1
12,58,0.15973,0.1
12,34,0.01071,0.1
105,128,0.30482,0.1
33,145,0.27176,0.1
86,200,0.25634,0.1
78,147,0.31495,0.1
31,58,0.15974,0.1
10,159,0.21199,0.1
17,150,0.25845,0.1
101,113,0.28452,0.1
104,242,0.26924,0.1
102,177,0.30272,0.1
40,134,0.29541,0.1
2,253,0.00004,0.1
4,117,0.28434,0.1
118,221,0.28717,0.1
27,170,0.17540,0.1
167,251,0.18130,0.1
14,50,0.11676,0.1
87,101,0.26235,0.1
2,227,0.00106,0.1
167,200,0.18158,0.1
123,232,0.28948,0.1
78,134,0.31446,0.1
129,207,0.29655,0.1
238,242,0.00014,0.1
215,252,0.01382,0.1
137,211,0.28804,0.1
62,166,0.27465,0.1
220,245,0.00714,0.1
136,200,0.29395,0.1
7,183,0.12805,0.1
2,227,0.00106,0.1
45,103,0.26716,0.1
72,110,0.28415,0.1
26,209,0.03784,0.1
18,140,0.28325,0.1
40,134,0.29541,0.1
119,173,0.31148,0.1
176,247,0.15223,0.1
39,232,0.02571,0.1
157,185,0.22259,0.1
187,195,0.11882,0.1
14,140,0.28320,0.1
38,191,0.12655,0.1
124,215,0.29271,0.1
173,190,0.15988,0.1
95,207,0.25929,0.1
5,76,0.20235,0.1
102,191,0.29400,0.1
50,191,0.19347,0.1
141,200,0.28350,0.1
20,158,0.22190,0.1
34,254,0.01075,0.1
131,166,0.30448,0.1
97,242,0.24780,0.1
141,206,0.28245,0.1
100,228,0.26021,0.1
13,117,0.28435,0.1
28,236,0.00256,0.1
85,134,0.31503,0.1
96,119,0.29469,0.1
100,231,0.26002,0.1
87,210,0.23865,0.1
82,238,0.21512,0.1
51,196,0.18353,0.1
6,147,0.26432,0.1
14,37,0.01651,0.1
92,130,0.31168,0.1
5,90,0.23234,0.1
26,243,0.00158,0.1
178,230,0.14472,0.1
8,66,0.18129,0.1
81,158,0.30392,0.1
125,162,0.31310,0.1
28,224,0.00544,0.1
21,164,0.19597,0.1
163,182,0.19607,0.1
16,170,0.17478,0.1
153,244,0.24223,0.1
68,210,0.20499,0.1
135,243,0.28802,0.1
8,121,0.28787,0.1
36,129,0.29368,0.1
23,41,0.03719,0.1
63,85,0.21983,0.1
24,247,0.00110,0.1
34,225,0.01250,0.1
2,93,0.23725,0.1
138,220,0.28658,0.1
119,197,0.30122,0.1
22,223,0.00389,0.1
186,244,0.12346,0.1
93,182,0.28536,0.1
189,200,0.11370,0.1
153,193,0.24381,0.1
74,228,0.19877,0.1
103,233,0.26502,0.1
55,67,0.18154,0.1
60,232,0.16638,0.1
206,216,0.05575,0.1
17,47,0.08519,0.1
24,44,0.06852,0.1
0,219,0.00714,0.1
87,87,0.22308,0.1
14,16,0.00041,0.1
15,191,0.10795,0.1
69,95,0.24407,0.1
55,185,0.22109,0.1
143,228,0.27499,0.1
115,176,0.31012,0.1
10,22,0.00083,0.1
37,78,0.20690,0.1
5,110,0.27787,0.1
125,131,0.30106,0.1
140,214,0.28442,0.1
101,187,0.29393,0.1
71,165,0.28269,0.1
88,151,0.31595,0.1
100,160,0.31493,0.1
86,105,0.27307,0.1
66,154,0.30252,0.1
219,220,0.00714,0.1
140,238,0.28315,0.1
14,16,0.00041,0.1
33,223,0.00972,0.1
188,227,0.11880,0.1
12,111,0.27788,0.1
80,212,0.22376,0.1
78,234,0.20689,0.1
18,141,0.27960,0.1
105,179,0.30319,0.1
23,39,0.02529,0.1
139,234,0.28316,0.1
38,209,0.05965,0.1
8,228,0.00110,0.1
128,247,0.29147,0.1
23,182,0.13340,0.1
11,105,0.26922,0.1
188,190,0.11880,0.1
126,191,0.30426,0.1
2,66,0.18129,0.1
43,254,0.05218,0.1
139,186,0.28967,0.1
124,170,0.31129,0.1
129,244,0.29150,0.1
93,223,0.23843,0.1
73,89,0.22865,0.1
71,107,0.27752,0.1
129,192,0.30217,0.1
53,173,0.23703,0.1
45,99,0.25578,0.1
101,135,0.31618,0.1
94,120,0.29788,0.1
178,178,0.14472,0.1
143,248,0.27494,0.1
22,208,0.04728,0.1
58,154,0.29634,0.1
175,181,0.15230,0.1
66,133,0.31274,0.1
16,83,0.21506,0.1
15,49,0.10141,0.1
166,223,0.18841,0.1
57,204,0.19152,0.1
48,64,0.17672,0.1
117,253,0.28435,0.1
44,137,0.29826,0.1
30,216,0.01790,0.1
125,173,0.31011,0.1
108,213,0.28010,0.1
195,201,0.09357,0.1
0,27,0.00148,0.1
224,232,0.00306,0.1
57,107,0.27731,0.1
160,244,0.21194,0.1
54,187,0.21818,0.1
123,183,0.30755,0.1
4,239,0.00012,0.1
6,61,0.16612,0.1
22,190,0.11428,0.1
24,164,0.19617,0.1
14,205,0.05600,0.1
124,206,0.29855,0.1
87,153,0.31308,0.1
217,225,0.01000,0.1
2,235,0.00016,0.1
57,203,0.19152,0.1
39,46,0.08520,0.1
57,141,0.30928,0.1
111,220,0.27954,0.1
148,164,0.26793,0.1
26,170,0.17540,0.1
66,165,0.27912,0.1
177,233,0.14472,0.1
203,217,0.06434,0.1
68,231,0.18563,0.1
153,179,0.24403,0.1
162,199,0.20366,0.1
205,213,0.05575,0.1
65,223,0.17820,0.1
141,204,0.28285,0.1
113,128,0.30201,0.1
67,220,0.18524,0.1
31,61,0.16613,0.1
156,219,0.23187,0.1
89,120,0.29843,0.1
121,189,0.30573,0.1
87,212,0.23472,0.1
95,175,0.29418,0.1
31,140,0.28401,0.1
49,217,0.10902,0.1
226,235,0.00183,0.1
55,136,0.30927,0.1
131,181,0.30189,0.1
27,103,0.26498,0.1
179,234,0.13829,0.1
85,155,0.30932,0.1
89,235,0.22786,0.1
3,177,0.14472,0.1
16,212,0.02756,0.1
56,119,0.29490,0.1
219,223,0.00714,0.1
44,53,0.13031,0.1
97,134,0.31530,0.1
158,224,0.22165,0.1
31,233,0.00451,0.1
18,68,0.18539,0.1
28,129,0.29181,0.1
56,105,0.27350,0.1
25,44,0.06852,0.1
16,124,0.29070,0.1
166,224,0.18841,0.1
169,231,0.17455,0.1
117,171,0.31235,0.1
24,36,0.01651,0.1
121,168,0.31351,0.1
35,41,0.03719,0.1
88,225,0.22856,0.1
11,76,0.20235,0.1
41,47,0.08520,0.1
68,230,0.18576,0.1
106,138,0.31602,0.1
17,71,0.18924,0.1
26,171,0.16803,0.1
145,250,0.26996,0.1
156,242,0.23175,0.1
198,198,0.08617,0.1
143,180,0.27998,0.1
114,196,0.30066,0.1
127,160,0.31159,0.1
171,183,0.16731,0.1
93,106,0.27643,0.1
68,93,0.23864,0.1
5,109,0.27534,0.1
5,142,0.27948,0.1
17,207,0.04690,0.1
132,152,0.30399,0.1
117,167,0.31402,0.1
31,93,0.23733,0.1
247,251,0.00004,0.1
128,206,0.29858,0.1
54,247,0.14161,0.1
92,123,0.30122,0.1
157,167,0.22239,0.1
164,223,0.19565,0.1
69,152,0.30678,0.1
130,189,0.30264,0.1
121,248,0.28787,0.1
27,214,0.02097,0.1
43,78,0.20716,0.1
95,160,0.31054,0.1
128,207,0.29747,0.1
3,48,0.10141,0.1
34,110,0.27846,0.1
87,109,0.28052,0.1
106,250,0.27251,0.1
19,41,0.03719,0.1
10,37,0.01651,0.1
0,219,0.00714,0.1
37,62,0.17153,0.1
87,229,0.22338,0.1
126,253,0.29147,0.1
44,82,0.21568,0.1
50,107,0.27668,0.1
149,181,0.26119,0.1
109,117,0.28774,0.1
42,106,0.27472,0.1
135,183,0.29667,0.1
171,253,0.16715,0.1
14,156,0.23186,0.1
71,227,0.18980,0.1
77,248,0.20237,0.1
176,236,0.15223,0.1
83,172,0.28595,0.1
15,180,0.13848,0.1
2,121,0.28786,0.1
20,154,0.24247,0.1
21,199,0.07993,0.1
61,243,0.16618,0.1
17,76,0.20236,0.1
14,142,0.27954,0.1
61,186,0.23734,0.1
61,156,0.29348,0.1
1,244,0.00010,0.1
45,90,0.23329,0.1
137,224,0.28627,0.1
35,83,0.21518,0.1
84,241,0.21909,0.1
70,75,0.19837,0.1
55,128,0.30453,0.1
45,242,0.06860,0.1
58,112,0.28685,0.1
18,37,0.01651,0.1
86,252,0.22310,0.1
14,73,0.19368,0.1
193,211,0.10074,0.1
127,131,0.29855,0.1
107,160,0.31703,0.1
2,177,0.14472,0.1
68,123,0.30126,0.1
39,224,0.02817,0.1
64,185,0.24411,0.1
24,80,0.21114,0.1
29,86,0.22312,0.1
102,111,0.28070,0.1
172,178,0.16726,0.1
23,196,0.09421,0.1
89,217,0.23196,0.1
155,237,0.23175,0.1
49,190,0.18677,0.1
56,78,0.20733,0.1
220,228,0.00714,0.1
48,107,0.27630,0.1
24,226,0.00288,0.1
202,204,0.07213,0.1
134,239,0.28960,0.1
132,225,0.29094,0.1
94,214,0.24958,0.1
55,80,0.21184,0.1
51,165,0.24854,0.1
84,147,0.31692,0.1
32,220,0.01374,0.1
114,134,0.31009,0.1
145,212,0.27109,0.1
99,123,0.30021,0.1
200,235,0.07939,0.1
25,56,0.15118,0.1
111,151,0.32010,0.1
59,63,0.17154,0.1
41,109,0.27713,0.1
45,124,0.29705,0.1
98,155,0.31722,0.1
186,247,0.12346,0.1
57,102,0.26863,0.1
61,67,0.18142,0.1
48,149,0.28837,0.1
73,210,0.21243,0.1
194,240,0.10073,0.1
6,251,0.00006,0.1
96,136,0.31672,0.1
20,68,0.18539,0.1
103,241,0.26496,0.1
74,233,0.19839,0.1
7,123,0.28940,0.1
136,174,0.29797,0.1
59,82,0.21580,0.1
155,166,0.23284,0.1
24,49,0.10141,0.1
47,53,0.13031,0.1
4,205,0.05577,0.1
88,225,0.22856,0.1
166,221,0.18843,0.1
134,252,0.28959,0.1
28,163,0.19686,0.1
138,163,0.29553,0.1
17,114,0.28246,0.1
91,221,0.23434,0.1
75,179,0.26488,0.1
82,129,0.31154,0.1
115,224,0.28308,0.1
172,220,0.16718,0.1
33,213,0.02596,0.1
81,138,0.31652,0.1
18,27,0.00148,0.1
109,140,0.31689,0.1
25,185,0.12420,0.1
1,143,0.27494,0.1
63,145,0.31006,0.1
173,236,0.15974,0.1
98,166,0.30857,0.1
57,243,0.15124,0.1
4,44,0.06852,0.1
21,210,0.03710,0.1
54,83,0.21586,0.1
81,161,0.29756,0.1
24,102,0.26497,0.1
73,93,0.23853,0.1
196,237,0.09356,0.1
75,191,0.25085,0.1
17,188,0.11909,0.1
120,152,0.31675,0.1
251,253,0.00004,0.1
100,131,0.31284,0.1
46,131,0.30228,0.1
12,243,0.00026,0.1
138,217,0.28679,0.1
19,130,0.29156,0.1
97,181,0.29117,0.1
24,130,0.29163,0.1
189,193,0.11369,0.1
133,152,0.30089,0.1
32,77,0.20241,0.1
5,190,0.11369,0.1
21,238,0.00081,0.1
91,178,0.28666,0.1
55,200,0.19323,0.1
75,228,0.19877,0.1
86,100,0.26235,0.1
70,135,0.31416,0.1
31,232,0.00465,0.1
84,125,0.30469,0.1
77,87,0.22362,0.1
175,248,0.15223,0.1
37,168,0.19041,0.1
161,241,0.20316,0.1
39,194,0.11998,0.1
13,80,0.21113,0.1
35,192,0.11572,0.1
48,78,0.20736,0.1
0,123,0.28940,0.1
11,219,0.00726,0.1
194,196,0.10074,0.1
91,226,0.23308,0.1
11,195,0.09365,0.1
14,196,0.09378,0.1
80,205,0.23676,0.1
86,244,0.22313,0.1
122,217,0.29103,0.1
1,60,0.16612,0.1
52,71,0.18960,0.1
53,124,0.30153,0.1
82,171,0.28595,0.1
155,197,0.23284,0.1
136,205,0.29236,0.1
52,87,0.22411,0.1
131,218,0.29177,0.1
5,50,0.11676,0.1
50,159,0.26397,0.1
16,201,0.07247,0.1
216,219,0.01382,0.1
121,227,0.28805,0.1
198,238,0.08617,0.1
193,204,0.10075,0.1
100,246,0.25990,0.1
124,184,0.30711,0.1
102,190,0.29545,0.1
11,252,0.00016,0.1
19,97,0.24778,0.1
7,43,0.05215,0.1
151,206,0.25219,0.1
22,98,0.25415,0.1
17,241,0.00051,0.1
97,127,0.30708,0.1
34,131,0.29233,0.1
55,127,0.30453,0.1
73,130,0.31076,0.1
191,204,0.10776,0.1
5,241,0.00012,0.1
25,223,0.00411,0.1
158,191,0.22255,0.1
32,163,0.19907,0.1
202,206,0.07213,0.1
20,63,0.17147,0.1
119,120,0.28915,0.1
42,90,0.23311,0.1
53,163,0.25963,0.1
6,29,0.00239,0.1
87,158,0.30753,0.1
192,223,0.10774,0.1
222,254,0.00496,0.1
57,188,0.22469,0.1
52,218,0.13714,0.1
89,216,0.23354,0.1
56,175,0.24447,0.1
41,114,0.28474,0.1
137,196,0.29213,0.1
188,213,0.11881,0.1
19,200,0.07982,0.1
20,95,0.24241,0.1
134,201,0.29566,0.1
186,228,0.12346,0.1
99,234,0.25422,0.1
12,70,0.18924,0.1
37,142,0.28318,0.1
194,220,0.10074,0.1
76,125,0.30456,0.1
18,148,0.26447,0.1
114,148,0.31867,0.1
92,148,0.31932,0.1
107,230,0.27268,0.1
22,50,0.11676,0.1
93,161,0.30674,0.1
58,129,0.30869,0.1
30,136,0.28875,0.1
106,119,0.29151,0.1
119,183,0.30741,0.1
4,29,0.00239,0.1
79,103,0.26847,0.1
75,102,0.26860,0.1
47,253,0.08522,0.1
35,63,0.17151,0.1
64,94,0.24415,0.1
24,148,0.26462,0.1
68,253,0.18541,0.1
132,218,0.29177,0.1
151,156,0.25210,0.1
108,218,0.27779,0.1
163,182,0.19607,0.1
165,226,0.18841,0.1
2,163,0.19563,0.1
234,235,0.00031,0.1
121,249,0.28787,0.1
54,116,0.29188,0.1
162,241,0.20316,0.1
176,217,0.15226,0.1
11,252,0.00016,0.1
176,245,0.15223,0.1
181,236,0.13284,0.1
67,218,0.18682,0.1
85,130,0.31162,0.1
8,224,0.00310,0.1
98,246,0.25414,0.1
144,147,0.27703,0.1
14,38,0.02529,0.1
32,96,0.24793,0.1
21,41,0.03719,0.1
183,196,0.12808,0.1
30,44,0.06852,0.1
192,244,0.10774,0.1
67,179,0.25475,0.1
12,104,0.26922,0.1
81,177,0.27507,0.1
16,90,0.23235,0.1
64,173,0.26278,0.1
123,249,0.28941,0.1
190,244,0.11367,0.1
141,196,0.28406,0.1
60,175,0.25309,0.1
97,244,0.24780,0.1
11,92,0.23725,0.1
42,173,0.19133,0.1
113,210,0.28812,0.1
149,182,0.26119,0.1
91,143,0.31936,0.1
184,216,0.12806,0.1
108,148,0.32024,0.1
16,148,0.26443,0.1
180,202,0.13836,0.1
183,203,0.12809,0.1
75,179,0.26488,0.1
23,83,0.21507,0.1
36,88,0.22805,0.1
27,108,0.27542,0.1
84,165,0.29545,0.1
124,226,0.29094,0.1
6,183,0.12805,0.1
72,93,0.23853,0.1
235,245,0.00016,0.1
22,110,0.27792,0.1
102,179,0.30126,0.1
202,240,0.07213,0.1
128,172,0.30931,0.1
152,253,0.25090,0.1
121,135,0.30849,0.1
49,162,0.25134,0.1
11,122,0.28941,0.1
43,136,0.29675,0.1
155,205,0.23255,0.1
94,169,0.30070,0.1
101,181,0.29752,0.1
198,212,0.08617,0.1
6,229,0.00071,0.1
29,97,0.24783,0.1
139,226,0.28326,0.1
11,43,0.05215,0.1
37,113,0.28118,0.1
81,88,0.22832,0.1
78,192,0.25664,0.1
144,205,0.27748,0.1
141,248,0.27948,0.1
107,174,0.30868,0.1
27,62,0.17147,0.1
11,221,0.00508,0.1
58,83,0.21580,0.1
169,210,0.17469,0.1
172,249,0.16715,0.1
167,205,0.18153,0.1
127,224,0.29188,0.1
171,225,0.16716,0.1
186,196,0.12349,0.1
136,231,0.28805,0.1
93,164,0.30467,0.1
82,111,0.28394,0.1
72,132,0.31246,0.1
1,64,0.17647,0.1
86,212,0.23472,0.1
16,244,0.00051,0.1
6,113,0.28020,0.1
79,127,0.30752,0.1
158,211,0.22195,0.1
81,86,0.22343,0.1
65,254,0.17649,0.1
32,174,0.16384,0.1
157,198,0.22245,0.1
33,254,0.00674,0.1
27,247,0.00152,0.1
11,182,0.13292,0.1
39,106,0.27364,0.1
100,175,0.30227,0.1
62,63,0.17146,0.1
0,222,0.00496,0.1
66,157,0.29407,0.1
56,210,0.17419,0.1
53,168,0.25071,0.1
50,98,0.25650,0.1
66,143,0.31299,0.1
191,230,0.10774,0.1
187,215,0.11881,0.1
107,109,0.27604,0.1
77,121,0.29862,0.1
15,162,0.20330,0.1
150,207,0.25967,0.1
25,107,0.27255,0.1
132,159,0.30493,0.1
142,246,0.27948,0.1
115,216,0.28533,0.1
72,110,0.28415,0.1
141,205,0.28245,0.1
13,230,0.00085,0.1
0,79,0.20674,0.1
100,116,0.29051,0.1
65,190,0.23896,0.1
179,214,0.13833,0.1
23,193,0.10137,0.1
177,230,0.14472,0.1
153,220,0.24238,0.1
99,115,0.28829,0.1
3,115,0.28244,0.1
72,202,0.23033,0.1
35,242,0.01081,0.1
6,28,0.00239,0.1
55,171,0.24793,0.1
10,197,0.08626,0.1
17,250,0.00045,0.1
61,199,0.21251,0.1
11,219,0.00726,0.1
17,81,0.21113,0.1
104,213,0.27449,0.1
204,214,0.06434,0.1
157,220,0.22171,0.1
90,109,0.28019,0.1
47,164,0.23824,0.1
42,251,0.05218,0.1
184,189,0.12806,0.1
174,221,0.15976,0.1
19,70,0.18924,0.1
155,240,0.23175,0.1
20,191,0.10824,0.1
12,132,0.29078,0.1
99,206,0.27200,0.1
2,195,0.09356,0.1
145,148,0.27092,0.1
6,87,0.22308,0.1
41,120,0.29082,0.1
12,142,0.27951,0.1
153,246,0.24223,0.1
53,74,0.19872,0.1
103,169,0.30910,0.1
160,202,0.21253,0.1
87,87,0.22308,0.1
32,187,0.12361,0.1
164,192,0.19608,0.1
72,247,0.19370,0.1
37,121,0.28922,0.1
58,110,0.28390,0.1
90,101,0.26199,0.1
21,253,0.00071,0.1
13,197,0.08630,0.1
20,149,0.25853,0.1
41,78,0.20706,0.1
57,124,0.30271,0.1
70,116,0.29290,0.1
62,241,0.17152,0.1
38,174,0.17515,0.1
52,176,0.23221,0.1
82,107,0.27722,0.1
27,189,0.11476,0.1
19,237,0.00067,0.1
86,119,0.29572,0.1
136,175,0.29771,0.1
128,186,0.30577,0.1
35,99,0.25443,0.1
93,223,0.23843,0.1
58,61,0.16616,0.1
29,82,0.21509,0.1
61,215,0.17432,0.1
61,229,0.16653,0.1
174,186,0.15986,0.1
64,179,0.25183,0.1
7,151,0.25090,0.1
207,211,0.04654,0.1
55,202,0.18858,0.1
5,59,0.15973,0.1
100,112,0.28452,0.1
158,249,0.22161,0.1
88,182,0.27997,0.1
35,217,0.02047,0.1
32,247,0.00674,0.1
98,218,0.25741,0.1
6,194,0.10075,0.1
119,171,0.31234,0.1
19,130,0.29156,0.1
167,197,0.18159,0.1
131,133,0.29277,0.1
57,254,0.15120,0.1
116,178,0.30939,0.1
113,221,0.28130,0.1
109,113,0.28173,0.1
15,51,0.11676,0.1
9,119,0.28624,0.1
139,174,0.29074,0.1
51,173,0.22930,0.1
